id,data_source,country,hemisphere,week,year,age_group,hsp_rate,hsp_rate_flu,hsp_rate_rsv,hsp_rate_covid19,cases_rate_flu,cases_rate_rsv,cases_rate_covid19,hsp_abs,hsp_abs_flu,hsp_abs_rsv,hsp_abs_covid,cases_abs_flu,cases_abs_rsv,cases_abs_covid,denominator,subtype_a_abs,subtype_b_abs,subtype_c_abs,subtype_a_rate,subtype_b_rate,subtype_c_rate
NA,CDC FluSurv-Net/RSV-NET/COVID-NET,US,NH,34,2022,ALL,NA,NA,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,CDC FluSurv-Net/RSV-NET/COVID-NET,US,NH,35,2022,ALL,NA,NA,NA,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,CDC FluSurv-Net/RSV-NET/COVID-NET,US,NH,36,2022,ALL,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,CDC FluSurv-Net/RSV-NET/COVID-NET,US,NH,37,2022,ALL,NA,NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,CDC FluSurv-Net/RSV-NET/COVID-NET,US,NH,38,2022,ALL,NA,NA,NA,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,CDC FluSurv-Net/RSV-NET/COVID-NET,US,NH,39,2022,ALL,NA,NA,NA,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,CDC FluSurv-Net/RSV-NET/COVID-NET,US,NH,40,2022,ALL,NA,0.4,1.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,CDC FluSurv-Net/RSV-NET/COVID-NET,US,NH,41,2022,ALL,NA,0.6,2.6,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,CDC FluSurv-Net/RSV-NET/COVID-NET,US,NH,42,2022,ALL,NA,1,2.9,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,CDC FluSurv-Net/RSV-NET/COVID-NET,US,NH,43,2022,ALL,NA,1.8,3.6,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,CDC FluSurv-Net/RSV-NET/COVID-NET,US,NH,44,2022,ALL,NA,2.5,4.5,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,CDC FluSurv-Net/RSV-NET/COVID-NET,US,NH,45,2022,ALL,NA,3.2,5.2,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,CDC FluSurv-Net/RSV-NET/COVID-NET,US,NH,46,2022,ALL,NA,3.9,4.7,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,CDC FluSurv-Net/RSV-NET/COVID-NET,US,NH,47,2022,ALL,NA,7.1,4.1,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,CDC FluSurv-Net/RSV-NET/COVID-NET,US,NH,48,2022,ALL,NA,8.7,4.2,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,CDC FluSurv-Net/RSV-NET/COVID-NET,US,NH,49,2022,ALL,NA,7.3,3.4,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,CDC FluSurv-Net/RSV-NET/COVID-NET,US,NH,50,2022,ALL,NA,6.3,2.6,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,CDC FluSurv-Net/RSV-NET/COVID-NET,US,NH,51,2022,ALL,NA,5.6,1.7,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,CDC FluSurv-Net/RSV-NET/COVID-NET,US,NH,52,2022,ALL,NA,5.1,1.6,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,CDC FluSurv-Net/RSV-NET/COVID-NET,US,NH,1,2023,ALL,NA,2.9,1.4,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,CDC FluSurv-Net/RSV-NET/COVID-NET,US,NH,2,2023,ALL,NA,1.2,1.1,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,CDC FluSurv-Net/RSV-NET/COVID-NET,US,NH,3,2023,ALL,NA,0.6,0.6,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
