Entity,Code,Day,Weekly new hospital admissions
United Kingdom,GBR,2021-03-31,1963
United Kingdom,GBR,2021-04-01,1856
United Kingdom,GBR,2021-04-02,1795
United Kingdom,GBR,2021-04-03,1744
United Kingdom,GBR,2021-04-04,1668
United Kingdom,GBR,2021-04-05,1655
United Kingdom,GBR,2021-04-06,1621
United Kingdom,GBR,2021-04-07,1586
United Kingdom,GBR,2021-04-08,1559
United Kingdom,GBR,2021-04-09,1528
United Kingdom,GBR,2021-04-10,1492
United Kingdom,GBR,2021-04-11,1500
United Kingdom,GBR,2021-04-12,1467
United Kingdom,GBR,2021-04-13,1426
United Kingdom,GBR,2021-04-14,1388
United Kingdom,GBR,2021-04-15,1342
United Kingdom,GBR,2021-04-16,1296
United Kingdom,GBR,2021-04-17,1269
United Kingdom,GBR,2021-04-18,1205
United Kingdom,GBR,2021-04-19,1179
United Kingdom,GBR,2021-04-20,1131
United Kingdom,GBR,2021-04-21,1107
United Kingdom,GBR,2021-04-22,1068
United Kingdom,GBR,2021-04-23,1065
United Kingdom,GBR,2021-04-24,1036
United Kingdom,GBR,2021-04-25,1033
United Kingdom,GBR,2021-04-26,989
United Kingdom,GBR,2021-04-27,1024
United Kingdom,GBR,2021-04-28,963
United Kingdom,GBR,2021-04-29,944
United Kingdom,GBR,2021-04-30,901
United Kingdom,GBR,2021-05-01,873
United Kingdom,GBR,2021-05-02,855
United Kingdom,GBR,2021-05-03,843
United Kingdom,GBR,2021-05-04,777
United Kingdom,GBR,2021-05-05,785
United Kingdom,GBR,2021-05-06,802
United Kingdom,GBR,2021-05-07,792
United Kingdom,GBR,2021-05-08,801
United Kingdom,GBR,2021-05-09,784
United Kingdom,GBR,2021-05-10,766
United Kingdom,GBR,2021-05-11,772
United Kingdom,GBR,2021-05-12,774
United Kingdom,GBR,2021-05-13,757
United Kingdom,GBR,2021-05-14,750
United Kingdom,GBR,2021-05-15,730
United Kingdom,GBR,2021-05-16,708
United Kingdom,GBR,2021-05-17,705
United Kingdom,GBR,2021-05-18,724
United Kingdom,GBR,2021-05-19,729
United Kingdom,GBR,2021-05-20,758
United Kingdom,GBR,2021-05-21,786
United Kingdom,GBR,2021-05-22,814
United Kingdom,GBR,2021-05-23,849
United Kingdom,GBR,2021-05-24,886
United Kingdom,GBR,2021-05-25,891
United Kingdom,GBR,2021-05-26,896
United Kingdom,GBR,2021-05-27,891
United Kingdom,GBR,2021-05-28,905
United Kingdom,GBR,2021-05-29,891
United Kingdom,GBR,2021-05-30,887
United Kingdom,GBR,2021-05-31,872
United Kingdom,GBR,2021-06-01,896
United Kingdom,GBR,2021-06-02,895
United Kingdom,GBR,2021-06-03,897
United Kingdom,GBR,2021-06-04,884
United Kingdom,GBR,2021-06-05,907
United Kingdom,GBR,2021-06-06,951
United Kingdom,GBR,2021-06-07,1004
United Kingdom,GBR,2021-06-08,1036
United Kingdom,GBR,2021-06-09,1096
United Kingdom,GBR,2021-06-10,1168
United Kingdom,GBR,2021-06-11,1222
United Kingdom,GBR,2021-06-12,1272
United Kingdom,GBR,2021-06-13,1339
United Kingdom,GBR,2021-06-14,1389
United Kingdom,GBR,2021-06-15,1431
United Kingdom,GBR,2021-06-16,1470
United Kingdom,GBR,2021-06-17,1514
United Kingdom,GBR,2021-06-18,1573
United Kingdom,GBR,2021-06-19,1606
United Kingdom,GBR,2021-06-20,1590
United Kingdom,GBR,2021-06-21,1596
United Kingdom,GBR,2021-06-22,1607
United Kingdom,GBR,2021-06-23,1652
United Kingdom,GBR,2021-06-24,1662
United Kingdom,GBR,2021-06-25,1681
United Kingdom,GBR,2021-06-26,1738
United Kingdom,GBR,2021-06-27,1798
United Kingdom,GBR,2021-06-28,1875
United Kingdom,GBR,2021-06-29,2001
United Kingdom,GBR,2021-06-30,2143
United Kingdom,GBR,2021-07-01,2261
United Kingdom,GBR,2021-07-02,2394
United Kingdom,GBR,2021-07-03,2522
United Kingdom,GBR,2021-07-04,2724
United Kingdom,GBR,2021-07-05,2935
United Kingdom,GBR,2021-07-06,3144
United Kingdom,GBR,2021-07-07,3298
United Kingdom,GBR,2021-07-08,3533
United Kingdom,GBR,2021-07-09,3700
United Kingdom,GBR,2021-07-10,3856
United Kingdom,GBR,2021-07-11,3981
United Kingdom,GBR,2021-07-12,4192
United Kingdom,GBR,2021-07-13,4365
United Kingdom,GBR,2021-07-14,4549
United Kingdom,GBR,2021-07-15,4716
United Kingdom,GBR,2021-07-16,4858
United Kingdom,GBR,2021-07-17,5016
United Kingdom,GBR,2021-07-18,5221
United Kingdom,GBR,2021-07-19,5366
United Kingdom,GBR,2021-07-20,5554
United Kingdom,GBR,2021-07-21,5729
United Kingdom,GBR,2021-07-22,5909
United Kingdom,GBR,2021-07-23,6076
United Kingdom,GBR,2021-07-24,6194
United Kingdom,GBR,2021-07-25,6334
United Kingdom,GBR,2021-07-26,6398
United Kingdom,GBR,2021-07-27,6382
United Kingdom,GBR,2021-07-28,6304
United Kingdom,GBR,2021-07-29,6189
United Kingdom,GBR,2021-07-30,6068
United Kingdom,GBR,2021-07-31,5916
United Kingdom,GBR,2021-08-01,5716
United Kingdom,GBR,2021-08-02,5564
United Kingdom,GBR,2021-08-03,5405
United Kingdom,GBR,2021-08-04,5389
United Kingdom,GBR,2021-08-05,5361
United Kingdom,GBR,2021-08-06,5397
United Kingdom,GBR,2021-08-07,5450
United Kingdom,GBR,2021-08-08,5453
United Kingdom,GBR,2021-08-09,5424
United Kingdom,GBR,2021-08-10,5555
United Kingdom,GBR,2021-08-11,5569
United Kingdom,GBR,2021-08-12,5618
United Kingdom,GBR,2021-08-13,5626
United Kingdom,GBR,2021-08-14,5685
United Kingdom,GBR,2021-08-15,5750
United Kingdom,GBR,2021-08-16,5860
United Kingdom,GBR,2021-08-17,5933
United Kingdom,GBR,2021-08-18,5996
United Kingdom,GBR,2021-08-19,6085
United Kingdom,GBR,2021-08-20,6167
United Kingdom,GBR,2021-08-21,6256
United Kingdom,GBR,2021-08-22,6283
United Kingdom,GBR,2021-08-23,6379
United Kingdom,GBR,2021-08-24,6412
United Kingdom,GBR,2021-08-25,6536
United Kingdom,GBR,2021-08-26,6542
United Kingdom,GBR,2021-08-27,6615
United Kingdom,GBR,2021-08-28,6602
United Kingdom,GBR,2021-08-29,6625
United Kingdom,GBR,2021-08-30,6656
United Kingdom,GBR,2021-08-31,6659
United Kingdom,GBR,2021-09-01,6706
United Kingdom,GBR,2021-09-02,6749
United Kingdom,GBR,2021-09-03,6733
United Kingdom,GBR,2021-09-04,6821
United Kingdom,GBR,2021-09-05,6843
United Kingdom,GBR,2021-09-06,6923
United Kingdom,GBR,2021-09-07,7023
United Kingdom,GBR,2021-09-08,7106
United Kingdom,GBR,2021-09-09,7145
United Kingdom,GBR,2021-09-10,7142
United Kingdom,GBR,2021-09-11,7041
United Kingdom,GBR,2021-09-12,7030
United Kingdom,GBR,2021-09-13,6896
United Kingdom,GBR,2021-09-14,6745
United Kingdom,GBR,2021-09-15,6531
United Kingdom,GBR,2021-09-16,6387
United Kingdom,GBR,2021-09-17,6215
United Kingdom,GBR,2021-09-18,6123
United Kingdom,GBR,2021-09-19,5986
United Kingdom,GBR,2021-09-20,5856
United Kingdom,GBR,2021-09-21,5712
United Kingdom,GBR,2021-09-22,5515
United Kingdom,GBR,2021-09-23,5404
United Kingdom,GBR,2021-09-24,5381
United Kingdom,GBR,2021-09-25,5300
United Kingdom,GBR,2021-09-26,5241
United Kingdom,GBR,2021-09-27,5210
United Kingdom,GBR,2021-09-28,5185
United Kingdom,GBR,2021-09-29,5239
United Kingdom,GBR,2021-09-30,5161
United Kingdom,GBR,2021-10-01,5129
United Kingdom,GBR,2021-10-02,5149
United Kingdom,GBR,2021-10-03,5199
United Kingdom,GBR,2021-10-04,5231
United Kingdom,GBR,2021-10-05,5288
United Kingdom,GBR,2021-10-06,5260
United Kingdom,GBR,2021-10-07,5383
United Kingdom,GBR,2021-10-08,5475
United Kingdom,GBR,2021-10-09,5544
United Kingdom,GBR,2021-10-10,5557
United Kingdom,GBR,2021-10-11,5593
United Kingdom,GBR,2021-10-12,5699
United Kingdom,GBR,2021-10-13,5849
United Kingdom,GBR,2021-10-14,5936
United Kingdom,GBR,2021-10-15,6103
United Kingdom,GBR,2021-10-16,6222
United Kingdom,GBR,2021-10-17,6461
United Kingdom,GBR,2021-10-18,6700
United Kingdom,GBR,2021-10-19,6868
United Kingdom,GBR,2021-10-20,7049
United Kingdom,GBR,2021-10-21,7122
United Kingdom,GBR,2021-10-22,7113
United Kingdom,GBR,2021-10-23,7143
United Kingdom,GBR,2021-10-24,7141
United Kingdom,GBR,2021-10-25,7120
United Kingdom,GBR,2021-10-26,7129
United Kingdom,GBR,2021-10-27,7182
United Kingdom,GBR,2021-10-28,7281
United Kingdom,GBR,2021-10-29,7364
United Kingdom,GBR,2021-10-30,7353
United Kingdom,GBR,2021-10-31,7390
United Kingdom,GBR,2021-11-01,7421
United Kingdom,GBR,2021-11-02,7382
United Kingdom,GBR,2021-11-03,7201
United Kingdom,GBR,2021-11-04,7003
United Kingdom,GBR,2021-11-05,6832
United Kingdom,GBR,2021-11-06,6758
United Kingdom,GBR,2021-11-07,6637
United Kingdom,GBR,2021-11-08,6553
United Kingdom,GBR,2021-11-09,6465
United Kingdom,GBR,2021-11-10,6469
United Kingdom,GBR,2021-11-11,6545
United Kingdom,GBR,2021-11-12,6576
United Kingdom,GBR,2021-11-13,6523
United Kingdom,GBR,2021-11-14,6443
United Kingdom,GBR,2021-11-15,6267
United Kingdom,GBR,2021-11-16,6176
United Kingdom,GBR,2021-11-17,6054
United Kingdom,GBR,2021-11-18,5932
United Kingdom,GBR,2021-11-19,5815
United Kingdom,GBR,2021-11-20,5772
United Kingdom,GBR,2021-11-21,5722
United Kingdom,GBR,2021-11-22,5626
United Kingdom,GBR,2021-11-23,5507
United Kingdom,GBR,2021-11-24,5551
United Kingdom,GBR,2021-11-25,5484
United Kingdom,GBR,2021-11-26,5443
United Kingdom,GBR,2021-11-27,5425
United Kingdom,GBR,2021-11-28,5382
United Kingdom,GBR,2021-11-29,5448
United Kingdom,GBR,2021-11-30,5503
United Kingdom,GBR,2021-12-01,5420
United Kingdom,GBR,2021-12-02,5486
United Kingdom,GBR,2021-12-03,5488
United Kingdom,GBR,2021-12-04,5523
United Kingdom,GBR,2021-12-05,5653
United Kingdom,GBR,2021-12-06,5715
United Kingdom,GBR,2021-12-07,5820
United Kingdom,GBR,2021-12-08,5880
United Kingdom,GBR,2021-12-09,5991
United Kingdom,GBR,2021-12-10,6086
United Kingdom,GBR,2021-12-11,6127
United Kingdom,GBR,2021-12-12,6151
United Kingdom,GBR,2021-12-13,6209
United Kingdom,GBR,2021-12-14,6220
United Kingdom,GBR,2021-12-15,6286
United Kingdom,GBR,2021-12-16,6257
United Kingdom,GBR,2021-12-17,6307
United Kingdom,GBR,2021-12-18,6354
United Kingdom,GBR,2021-12-19,6503
United Kingdom,GBR,2021-12-20,6798
United Kingdom,GBR,2021-12-21,7106
United Kingdom,GBR,2021-12-22,7570
United Kingdom,GBR,2021-12-23,8051
United Kingdom,GBR,2021-12-24,8375
United Kingdom,GBR,2021-12-25,8955
United Kingdom,GBR,2021-12-26,9485
United Kingdom,GBR,2021-12-27,10235
United Kingdom,GBR,2021-12-28,11285
United Kingdom,GBR,2021-12-29,12504
United Kingdom,GBR,2021-12-30,13503
United Kingdom,GBR,2021-12-31,14406
United Kingdom,GBR,2022-01-01,15063
United Kingdom,GBR,2022-01-02,15633
United Kingdom,GBR,2022-01-03,16139
United Kingdom,GBR,2022-01-04,16226
United Kingdom,GBR,2022-01-05,15996
United Kingdom,GBR,2022-01-06,15937
United Kingdom,GBR,2022-01-07,15876
United Kingdom,GBR,2022-01-08,15899
United Kingdom,GBR,2022-01-09,15998
United Kingdom,GBR,2022-01-10,15977
United Kingdom,GBR,2022-01-11,15998
United Kingdom,GBR,2022-01-12,15795
United Kingdom,GBR,2022-01-13,15612
United Kingdom,GBR,2022-01-14,15506
United Kingdom,GBR,2022-01-15,15195
United Kingdom,GBR,2022-01-16,14920
United Kingdom,GBR,2022-01-17,14488
United Kingdom,GBR,2022-01-18,14080
United Kingdom,GBR,2022-01-19,13867
United Kingdom,GBR,2022-01-20,13618
United Kingdom,GBR,2022-01-21,13353
United Kingdom,GBR,2022-01-22,13003
United Kingdom,GBR,2022-01-23,12751
United Kingdom,GBR,2022-01-24,12509
United Kingdom,GBR,2022-01-25,12395
United Kingdom,GBR,2022-01-26,12286
United Kingdom,GBR,2022-01-27,12057
United Kingdom,GBR,2022-01-28,11911
United Kingdom,GBR,2022-01-29,11923
United Kingdom,GBR,2022-01-30,11659
United Kingdom,GBR,2022-01-31,11537
United Kingdom,GBR,2022-02-01,11407
United Kingdom,GBR,2022-02-02,11187
United Kingdom,GBR,2022-02-03,11000
United Kingdom,GBR,2022-02-04,10892
United Kingdom,GBR,2022-02-05,10687
United Kingdom,GBR,2022-02-06,10613
United Kingdom,GBR,2022-02-07,10385
United Kingdom,GBR,2022-02-08,10093
United Kingdom,GBR,2022-02-09,9857
United Kingdom,GBR,2022-02-10,9707
United Kingdom,GBR,2022-02-11,9473
United Kingdom,GBR,2022-02-12,9376
United Kingdom,GBR,2022-02-13,9212
United Kingdom,GBR,2022-02-14,9129
United Kingdom,GBR,2022-02-15,9021
United Kingdom,GBR,2022-02-16,8970
United Kingdom,GBR,2022-02-17,8810
United Kingdom,GBR,2022-02-18,8724
United Kingdom,GBR,2022-02-19,8589
United Kingdom,GBR,2022-02-20,8539
United Kingdom,GBR,2022-02-21,8431
United Kingdom,GBR,2022-02-22,8237
United Kingdom,GBR,2022-02-23,8106
United Kingdom,GBR,2022-02-24,8145
United Kingdom,GBR,2022-02-25,8152
United Kingdom,GBR,2022-02-26,8222
United Kingdom,GBR,2022-02-27,8187
United Kingdom,GBR,2022-02-28,8345
United Kingdom,GBR,2022-03-01,8536
United Kingdom,GBR,2022-03-02,8752
United Kingdom,GBR,2022-03-03,9003
United Kingdom,GBR,2022-03-04,9264
United Kingdom,GBR,2022-03-05,9426
United Kingdom,GBR,2022-03-06,9779
United Kingdom,GBR,2022-03-07,9911
United Kingdom,GBR,2022-03-08,10242
United Kingdom,GBR,2022-03-09,10616
United Kingdom,GBR,2022-03-10,10860
United Kingdom,GBR,2022-03-11,11229
United Kingdom,GBR,2022-03-12,11612
United Kingdom,GBR,2022-03-13,11985
United Kingdom,GBR,2022-03-14,12444
United Kingdom,GBR,2022-03-15,12897
United Kingdom,GBR,2022-03-16,13202
United Kingdom,GBR,2022-03-17,13568
United Kingdom,GBR,2022-03-18,13793
United Kingdom,GBR,2022-03-19,14225
United Kingdom,GBR,2022-03-20,14434
United Kingdom,GBR,2022-03-21,14724
United Kingdom,GBR,2022-03-22,15003
United Kingdom,GBR,2022-03-23,15365
United Kingdom,GBR,2022-03-24,15637
United Kingdom,GBR,2022-03-25,15919
United Kingdom,GBR,2022-03-26,15996
United Kingdom,GBR,2022-03-27,16208
United Kingdom,GBR,2022-03-28,16485
United Kingdom,GBR,2022-03-29,16616
United Kingdom,GBR,2022-03-30,16805
United Kingdom,GBR,2022-03-31,16875
United Kingdom,GBR,2022-04-01,16778
United Kingdom,GBR,2022-04-02,16724
United Kingdom,GBR,2022-04-03,16780
United Kingdom,GBR,2022-04-04,16678
United Kingdom,GBR,2022-04-05,16711
United Kingdom,GBR,2022-04-06,16461
United Kingdom,GBR,2022-04-07,16299
United Kingdom,GBR,2022-04-08,16152
United Kingdom,GBR,2022-04-09,15974
United Kingdom,GBR,2022-04-10,15663
United Kingdom,GBR,2022-04-11,15322
United Kingdom,GBR,2022-04-12,14974
United Kingdom,GBR,2022-04-13,14655
United Kingdom,GBR,2022-04-14,14291
United Kingdom,GBR,2022-04-15,13940
United Kingdom,GBR,2022-04-16,13485
United Kingdom,GBR,2022-04-17,12981
United Kingdom,GBR,2022-04-18,12532
United Kingdom,GBR,2022-04-19,11911
United Kingdom,GBR,2022-04-20,11301
United Kingdom,GBR,2022-04-21,10838
United Kingdom,GBR,2022-04-22,10557
United Kingdom,GBR,2022-04-23,10314
United Kingdom,GBR,2022-04-24,10014
United Kingdom,GBR,2022-04-25,9625
United Kingdom,GBR,2022-04-26,9258
United Kingdom,GBR,2022-04-27,8983
United Kingdom,GBR,2022-04-28,8623
United Kingdom,GBR,2022-04-29,8259
United Kingdom,GBR,2022-04-30,7880
United Kingdom,GBR,2022-05-01,7601
United Kingdom,GBR,2022-05-02,7272
United Kingdom,GBR,2022-05-03,7041
United Kingdom,GBR,2022-05-04,6818
United Kingdom,GBR,2022-05-05,6618
United Kingdom,GBR,2022-05-06,6442
United Kingdom,GBR,2022-05-07,6326
United Kingdom,GBR,2022-05-08,6175
United Kingdom,GBR,2022-05-09,6083
United Kingdom,GBR,2022-05-10,5933
United Kingdom,GBR,2022-05-11,5702
United Kingdom,GBR,2022-05-12,5618
United Kingdom,GBR,2022-05-13,5430
United Kingdom,GBR,2022-05-14,5336
United Kingdom,GBR,2022-05-15,5215
United Kingdom,GBR,2022-05-16,5060
United Kingdom,GBR,2022-05-17,4862
United Kingdom,GBR,2022-05-18,4810
United Kingdom,GBR,2022-05-19,4677
United Kingdom,GBR,2022-05-20,4577
United Kingdom,GBR,2022-05-21,4420
United Kingdom,GBR,2022-05-22,4323
United Kingdom,GBR,2022-05-23,4223
United Kingdom,GBR,2022-05-24,4144
United Kingdom,GBR,2022-05-25,4020
United Kingdom,GBR,2022-05-26,3876
United Kingdom,GBR,2022-05-27,3874
United Kingdom,GBR,2022-05-28,3880
United Kingdom,GBR,2022-05-29,3870
United Kingdom,GBR,2022-05-30,3855
United Kingdom,GBR,2022-05-31,3860
United Kingdom,GBR,2022-06-01,3857
United Kingdom,GBR,2022-06-02,3880
United Kingdom,GBR,2022-06-03,3854
United Kingdom,GBR,2022-06-04,3926
United Kingdom,GBR,2022-06-05,4046
United Kingdom,GBR,2022-06-06,4217
United Kingdom,GBR,2022-06-07,4354
United Kingdom,GBR,2022-06-08,4580
United Kingdom,GBR,2022-06-09,4840
United Kingdom,GBR,2022-06-10,5091
United Kingdom,GBR,2022-06-11,5261
United Kingdom,GBR,2022-06-12,5402
United Kingdom,GBR,2022-06-13,5545
United Kingdom,GBR,2022-06-14,5764
United Kingdom,GBR,2022-06-15,5983
United Kingdom,GBR,2022-06-16,6200
United Kingdom,GBR,2022-06-17,6475
United Kingdom,GBR,2022-06-18,6714
United Kingdom,GBR,2022-06-19,7017
United Kingdom,GBR,2022-06-20,7394
United Kingdom,GBR,2022-06-21,7847
United Kingdom,GBR,2022-06-22,8173
United Kingdom,GBR,2022-06-23,8630
United Kingdom,GBR,2022-06-24,8947
United Kingdom,GBR,2022-06-25,9240
United Kingdom,GBR,2022-06-26,9626
United Kingdom,GBR,2022-06-27,10041
United Kingdom,GBR,2022-06-28,10374
United Kingdom,GBR,2022-06-29,10852
United Kingdom,GBR,2022-06-30,11252
United Kingdom,GBR,2022-07-01,11468
United Kingdom,GBR,2022-07-02,11833
United Kingdom,GBR,2022-07-03,12340
United Kingdom,GBR,2022-07-04,12835
United Kingdom,GBR,2022-07-05,13297
United Kingdom,GBR,2022-07-06,13658
United Kingdom,GBR,2022-07-07,14029
United Kingdom,GBR,2022-07-08,14398
United Kingdom,GBR,2022-07-09,14606
United Kingdom,GBR,2022-07-10,14694
United Kingdom,GBR,2022-07-11,14779
United Kingdom,GBR,2022-07-12,14790
United Kingdom,GBR,2022-07-13,14763
United Kingdom,GBR,2022-07-14,14589
United Kingdom,GBR,2022-07-15,14355
United Kingdom,GBR,2022-07-16,14090
United Kingdom,GBR,2022-07-17,13879
United Kingdom,GBR,2022-07-18,13598
United Kingdom,GBR,2022-07-19,13435
United Kingdom,GBR,2022-07-20,13199
United Kingdom,GBR,2022-07-21,12879
United Kingdom,GBR,2022-07-22,12599
United Kingdom,GBR,2022-07-23,12365
United Kingdom,GBR,2022-07-24,11947
United Kingdom,GBR,2022-07-25,11477
United Kingdom,GBR,2022-07-26,10893
United Kingdom,GBR,2022-07-27,10317
United Kingdom,GBR,2022-07-28,9897
United Kingdom,GBR,2022-07-29,9621
United Kingdom,GBR,2022-07-30,9354
United Kingdom,GBR,2022-07-31,9152
United Kingdom,GBR,2022-08-01,8895
United Kingdom,GBR,2022-08-02,8627
United Kingdom,GBR,2022-08-03,8448
United Kingdom,GBR,2022-08-04,8251
United Kingdom,GBR,2022-08-05,8131
United Kingdom,GBR,2022-08-06,7936
United Kingdom,GBR,2022-08-07,7678
United Kingdom,GBR,2022-08-08,7504
United Kingdom,GBR,2022-08-09,7395
United Kingdom,GBR,2022-08-10,7332
United Kingdom,GBR,2022-08-11,7214
United Kingdom,GBR,2022-08-12,7057
United Kingdom,GBR,2022-08-13,7048
United Kingdom,GBR,2022-08-14,6903
United Kingdom,GBR,2022-08-15,6795
United Kingdom,GBR,2022-08-16,6611
United Kingdom,GBR,2022-08-17,6349
United Kingdom,GBR,2022-08-18,6105
United Kingdom,GBR,2022-08-19,5974
United Kingdom,GBR,2022-08-20,5779
United Kingdom,GBR,2022-08-21,5612
United Kingdom,GBR,2022-08-22,5383
United Kingdom,GBR,2022-08-23,5271
United Kingdom,GBR,2022-08-24,5135
United Kingdom,GBR,2022-08-25,5109
United Kingdom,GBR,2022-08-26,4952
United Kingdom,GBR,2022-08-27,4832
United Kingdom,GBR,2022-08-28,4758
United Kingdom,GBR,2022-08-29,4680
United Kingdom,GBR,2022-08-30,4556
United Kingdom,GBR,2022-08-31,4478
United Kingdom,GBR,2022-09-01,4346
United Kingdom,GBR,2022-09-02,4311
United Kingdom,GBR,2022-09-03,4285
United Kingdom,GBR,2022-09-04,4221
United Kingdom,GBR,2022-09-05,4162
United Kingdom,GBR,2022-09-06,4122
United Kingdom,GBR,2022-09-07,4082
United Kingdom,GBR,2022-09-08,4057
United Kingdom,GBR,2022-09-09,3998
United Kingdom,GBR,2022-09-10,3951
United Kingdom,GBR,2022-09-11,3961
United States,USA,2020-07-21,30552
United States,USA,2020-07-22,31352
United States,USA,2020-07-23,31679
United States,USA,2020-07-24,31870
United States,USA,2020-07-25,32804
United States,USA,2020-07-26,33651
United States,USA,2020-07-27,34623
United States,USA,2020-07-28,35637
United States,USA,2020-07-29,36273
United States,USA,2020-07-30,36797
United States,USA,2020-07-31,38017
United States,USA,2020-08-01,38570
United States,USA,2020-08-02,38559
United States,USA,2020-08-03,38039
United States,USA,2020-08-04,37003
United States,USA,2020-08-05,36591
United States,USA,2020-08-06,36115
United States,USA,2020-08-07,34747
United States,USA,2020-08-08,33369
United States,USA,2020-08-09,33014
United States,USA,2020-08-10,32638
United States,USA,2020-08-11,32371
United States,USA,2020-08-12,31983
United States,USA,2020-08-13,31666
United States,USA,2020-08-14,31573
United States,USA,2020-08-15,31657
United States,USA,2020-08-16,31681
United States,USA,2020-08-17,32164
United States,USA,2020-08-18,32112
United States,USA,2020-08-19,31929
United States,USA,2020-08-20,31756
United States,USA,2020-08-21,31102
United States,USA,2020-08-22,30882
United States,USA,2020-08-23,30413
United States,USA,2020-08-24,29605
United States,USA,2020-08-25,29228
United States,USA,2020-08-26,29374
United States,USA,2020-08-27,29131
United States,USA,2020-08-28,29624
United States,USA,2020-08-29,29715
United States,USA,2020-08-30,29926
United States,USA,2020-08-31,30061
United States,USA,2020-09-01,29816
United States,USA,2020-09-02,29474
United States,USA,2020-09-03,29137
United States,USA,2020-09-04,28536
United States,USA,2020-09-05,27693
United States,USA,2020-09-06,27090
United States,USA,2020-09-07,26604
United States,USA,2020-09-08,26149
United States,USA,2020-09-09,26616
United States,USA,2020-09-10,27276
United States,USA,2020-09-11,27675
United States,USA,2020-09-12,27962
United States,USA,2020-09-13,28404
United States,USA,2020-09-14,28030
United States,USA,2020-09-15,28255
United States,USA,2020-09-16,27188
United States,USA,2020-09-17,26256
United States,USA,2020-09-18,25320
United States,USA,2020-09-19,24701
United States,USA,2020-09-20,24020
United States,USA,2020-09-21,24191
United States,USA,2020-09-22,24046
United States,USA,2020-09-23,24258
United States,USA,2020-09-24,24266
United States,USA,2020-09-25,24381
United States,USA,2020-09-26,24656
United States,USA,2020-09-27,24877
United States,USA,2020-09-28,25358
United States,USA,2020-09-29,25713
United States,USA,2020-09-30,26016
United States,USA,2020-10-01,26473
United States,USA,2020-10-02,26721
United States,USA,2020-10-03,27242
United States,USA,2020-10-04,27604
United States,USA,2020-10-05,28491
United States,USA,2020-10-06,29767
United States,USA,2020-10-07,30588
United States,USA,2020-10-08,31383
United States,USA,2020-10-09,32249
United States,USA,2020-10-10,32787
United States,USA,2020-10-11,33668
United States,USA,2020-10-12,33744
United States,USA,2020-10-13,33798
United States,USA,2020-10-14,34343
United States,USA,2020-10-15,34788
United States,USA,2020-10-16,35605
United States,USA,2020-10-17,36373
United States,USA,2020-10-18,37001
United States,USA,2020-10-19,37562
United States,USA,2020-10-20,38333
United States,USA,2020-10-21,38979
United States,USA,2020-10-22,39859
United States,USA,2020-10-23,40416
United States,USA,2020-10-24,41148
United States,USA,2020-10-25,41405
United States,USA,2020-10-26,41729
United States,USA,2020-10-27,42151
United States,USA,2020-10-28,43169
United States,USA,2020-10-29,44182
United States,USA,2020-10-30,45482
United States,USA,2020-10-31,46114
United States,USA,2020-11-01,47041
United States,USA,2020-11-02,48331
United States,USA,2020-11-03,49622
United States,USA,2020-11-04,50689
United States,USA,2020-11-05,51995
United States,USA,2020-11-06,53370
United States,USA,2020-11-07,55453
United States,USA,2020-11-08,57416
United States,USA,2020-11-09,59224
United States,USA,2020-11-10,61656
United States,USA,2020-11-11,64014
United States,USA,2020-11-12,66110
United States,USA,2020-11-13,68051
United States,USA,2020-11-14,69830
United States,USA,2020-11-15,71655
United States,USA,2020-11-16,73406
United States,USA,2020-11-17,75268
United States,USA,2020-11-18,76941
United States,USA,2020-11-19,78526
United States,USA,2020-11-20,80285
United States,USA,2020-11-21,81659
United States,USA,2020-11-22,82547
United States,USA,2020-11-23,83419
United States,USA,2020-11-24,84716
United States,USA,2020-11-25,85845
United States,USA,2020-11-26,86419
United States,USA,2020-11-27,85020
United States,USA,2020-11-28,85975
United States,USA,2020-11-29,87383
United States,USA,2020-11-30,88260
United States,USA,2020-12-01,89209
United States,USA,2020-12-02,89906
United States,USA,2020-12-03,91091
United States,USA,2020-12-04,94022
United States,USA,2020-12-05,94857
United States,USA,2020-12-06,94880
United States,USA,2020-12-07,95431
United States,USA,2020-12-08,95765
United States,USA,2020-12-09,96919
United States,USA,2020-12-10,98268
United States,USA,2020-12-11,99501
United States,USA,2020-12-12,100640
United States,USA,2020-12-13,101588
United States,USA,2020-12-14,102441
United States,USA,2020-12-15,103842
United States,USA,2020-12-16,104313
United States,USA,2020-12-17,104298
United States,USA,2020-12-18,104296
United States,USA,2020-12-19,104393
United States,USA,2020-12-20,104854
United States,USA,2020-12-21,105462
United States,USA,2020-12-22,106042
United States,USA,2020-12-23,106932
United States,USA,2020-12-24,107486
United States,USA,2020-12-25,106726
United States,USA,2020-12-26,104938
United States,USA,2020-12-27,106218
United States,USA,2020-12-28,106870
United States,USA,2020-12-29,106709
United States,USA,2020-12-30,107060
United States,USA,2020-12-31,108010
United States,USA,2021-01-01,109535
United States,USA,2021-01-02,111290
United States,USA,2021-01-03,112069
United States,USA,2021-01-04,112337
United States,USA,2021-01-05,113831
United States,USA,2021-01-06,114723
United States,USA,2021-01-07,115042
United States,USA,2021-01-08,116016
United States,USA,2021-01-09,117659
United States,USA,2021-01-10,116246
United States,USA,2021-01-11,115311
United States,USA,2021-01-12,113848
United States,USA,2021-01-13,112591
United States,USA,2021-01-14,111765
United States,USA,2021-01-15,111014
United States,USA,2021-01-16,109844
